Slno,Item Code,Item Name,Units/Pack,Pack Name,MRP,SOH In Packs
396,32731,Bandage  6 Inch 1s,1,No(s),18.75,7
397,37288,Bandy Plus Syrup  10ml,1,No(s),42.27,2
398,15021,Bandy Plus Tab 400mg/6mg 1s,1,No(s),31.73,3
399,97272,Bar One Bar One  20gm,1,No(s),10,18
400,101181,Bare Anatomy  Bar Anatomy Expert Volumizing Shampoo 250ml,1,No(s),529,2
401,101174,Bare Anatomy  Expert Color Protect Hair Mask 250gm,1,No(s),745,2
402,101180,Bare Anatomy  Expert Color Protect Shampoo 250ml,1,No(s),529,2
403,101173,Bare Anatomy  Expert Damage Repair Hair Mask 250gm,1,No(s),745,2
404,101172,Bare Anatomy  Expert Damage Repair Serum 45ml,1,No(s),475,1
405,101177,Bare Anatomy  Expert Damager Repair Shampoo 250ml,1,No(s),529,2
406,101175,Bare Anatomy  Expert Ultra  Smoothing Hair Mask 250gm,1,No(s),745,2
407,101179,Bare Anatomy  Expert Ultra Smoothing Shampoo 250ml,1,No(s),529,2
408,107262,Bare Anatomy Advanced Hair Growth Serum  30ml,1,No(s),849,2
409,103023,Bare Anatomy Expert Anti Dandruff Shampoo  250ml,1,No(s),484,2
410,103021,Bare Anatomy Expert Anti Freeze Leave In Conditioner  150ml,1,No(s),599,2
411,111518,Bare Anatomy Hair Colours Powder Dark Brown  4gm,1,No(s),749,2
412,111513,Bare Anatomy Hair Serum Advanced Anti Dandruff  50ml,1,No(s),549,2
413,111514,Bare Anatomy Hair Serum Advanced Hair Growth  25ml,1,No(s),649,2
414,111126,Bare Anatomy Hair Shampoo Ultra Smoothing  450ml,1,No(s),888,3
415,107271,Bare Anatomy Nature X Science Rosemary Coconut Milk Conditioner  150ml,1,No(s),299,2
416,107270,Bare Anatomy Nature X Science Rosemary Coconut Milk Shampoo  200ml,1,No(s),266.06,1
417,15764,BD Insulin  Syringe 40U 31G 1s   1ml,1,No(s),11.5,89
418,87773,BD Insulin Syringe 100iu/1ml 1s,1,No(s),9.65,14
419,32873,BD Ultra fine III  4mm Pen Needle 1s,1,No(s),20.2,10
420,11674,BD Ultra fine III  5mm Pen Needle 1s,1,No(s),20.2,25
421,107452,Becadexamin Cap  1x60,1,No(s),115.5,1
422,67462,Becosules Cap  20s,20,20s,62.27,16
423,68163,Becosules Z Cap  20s,20,20s,62.94,5
424,105637,Becozym C Forte Tab  20s,20,20s,41.25,1
425,104532,Benadon Tab 40mg 15s,15,15s,47.34,1
426,39768,Benadryl Cough Formula   150ml,1,No(s),159,8
427,86777,Benadryl DR Syrup  100ml,1,No(s),138,2
428,68300,Benalgis Tab 100mg 10s,10,10s,143.2,5
429,88323,Benfomet Forte Tab  10s,10,10s,281.25,3
430,73016,Benxop Face Wash 4% 50gm,1,No(s),255,2
431,100131,Benz Pearls Cap 100mg 10s,10,10s,100,1
432,99376,Benzac AC Gel 2.5% 30gm,1,No(s),115.5,3
433,99424,Benzac AC Gel 5% 30gm,1,No(s),255,4
434,104044,Benzac AC Wash Gel 5% 100ml,1,No(s),559.5,3
435,76771,Beplex Forte Tab  20s,20,20s,48.47,3
436,23996,Betacap Cap 10mg 10s,10,10s,13.75,1
437,85462,Betacap TR Cap 20mg 10s,10,10s,25.09,5
438,3063,Betacap TR Cap 40mg 10s,10,10s,45.28,3
439,26770,Betadine Gargle  2% (Mint) 100ml,1,No(s),329,16
440,26883,Betadine Gargle  2% (Mint) 50ml,1,No(s),190.31,2
441,97194,Betadine Oint 10% 20gm,1,No(s),131.46,8
442,4536,Betadine Powder  10gm,1,No(s),162.19,1
443,76781,Betadine Solution 10%w/v 100ml,1,No(s),103.95,5
444,109998,Betaloc Tab 25mg 20s,20,20s,76.12,10
445,15527,Betnesol Tab 0.5mg 20s,20,20s,17.53,1
446,16437,Betnovate C Cream  30gm,1,No(s),73.03,4
447,416,Betnovate Cream  20gm,1,No(s),22.22,2
448,418,Betnovate GM Cream  20gm,1,No(s),46.63,3
449,98467,Betnovate-N Cream  25gm,1,No(s),68.9,7
450,8027,Bett Inj  0.5ml,1,No(s),13.31,1
451,12534,Bevon Softgel Cap  15s,15,15s,162.1,2
452,79760,Bevon Syrup  200ml,1,No(s),198.25,1
453,8101,Bexol Tab 2mg 10s,10,10s,14.36,4
454,7393,Bifilac Cap  10s,10,10s,140.62,13
455,97431,Bifilac GG Sachet  0.75gm,1,No(s),48.05,4
456,14763,Bifilac HP Cap  10s,10,10s,215.63,3
457,66177,Bifilac Sachet 0.5gm 1s,1,No(s),18.75,11
458,106264,Bilanol -M Tab 20mg/10mg 10s,10,10s,226.5,2
459,95826,Bilashine Tab 20mg 10s,10,10s,155.63,2
460,105831,Bilashine Tab 40mg 10s,10,10s,221.25,2
461,104272,Bilast M Tab 20mg/10mg 15s,15,15s,270.9,2
462,97044,Bilasure M Tab 20mg/10mg 10s,10,10s,212.81,1
463,94877,Bilasure Tab 20mg 10s,10,10s,155.63,4
464,100066,Bilazap M Tab 20mg/10mg 10s,10,10s,186.56,1
465,95472,Bilazap Tab 20mg 10s,10,10s,139.69,1
466,100213,Bilazest M Tab 20mg/10mg 10s,10,10s,238.54,2
467,94824,Bilazest Tab 20mg 10s,10,10s,203.81,2
468,98819,Biluma Advance Face Wash  100ml,1,No(s),811,2
469,97762,Biluma Advance Lotion  45gm,1,No(s),999,2
470,80789,Biluma Cream  15gm,1,No(s),739,2
471,105538,Bilypsa Tab 4mg 10s,10,10s,455.58,1
472,90771,Bilypsa Tab 4mg 1x45,1,No(s),2255.08,2
473,96004,Bio D3 Max Cap  15s,15,15s,402.19,3
474,73002,Bio D3 Plus Cap  15s,15,15s,341.34,2
475,68525,Bio D3 Strong Cap  10s,10,10s,280.73,3
476,70635,Bio True Solution Multi purpose 300ml,1,No(s),660,1
477,77925,Bio-Oil (Contains Pure Cellin  Oil)  60ml,1,No(s),625,2
478,91818,Biocof BR Syrup  100ml,1,No(s),152.62,6
479,90646,Bioderma  Sebium Night Peel (Rx) 40ml,1,No(s),1965,2
480,90624,Bioderma Atoderm Creme Ultra (Rx) 200ml,1,No(s),799,6
481,90631,Bioderma Atoderm Huile de douche (Rx) 200ml,1,No(s),1499,3
482,91255,Bioderma Atoderm Intensive Baume (Rx) 200ml,1,No(s),1699,4
483,90643,Bioderma Atoderm Intensive Gel Moussant (Rx) 200ml,1,No(s),699,3
484,95635,Bioderma Cicabio Arnika + (Rx) 40ml,1,No(s),1199,2
485,90621,Bioderma Node DS Shampoo (Rx) 125ml,1,No(s),1570,3
486,106696,Bioderma Node G Shampooing (Rx) 400ml,1,No(s),1947.84,2
487,90632,Bioderma Photoderm AKN Mat SPF30 Invisible (Rx) 40ml,1,No(s),1899,3
488,104223,Bioderma Photoderm Aquafluide SPF50 Claire Light (Rx) 40ml,1,No(s),1899,5
489,91252,Bioderma Photoderm Aquafluide SPF50 Invisible (Rx) 40ml,1,No(s),1749,2
490,102822,Bioderma Photoderm Creme SPF50 Claire Light (Rx) 40ml,1,No(s),977.92,2
491,91253,Bioderma Photoderm Creme SPF50 Invisible (Rx) 40ml,1,No(s),1099,3
492,90747,Bioderma Photoderm Spot-Age SPF50 Invisible (Rx) 40ml,1,No(s),1899,3
493,107967,Bioderma Pigmentbio C-Concentrate Serum (Rx)  15ml,1,No(s),3150,3
494,95861,Bioderma Pigmentbio Daily Care SPF50 (Rx) 40ml,1,No(s),2449,3
495,95860,Bioderma Pigmentbio Foaming Cream (Rx) 200ml,1,No(s),1199,10
496,95862,Bioderma Pigmentbio Night renewer (Rx) 50ml,1,No(s),2749,2
497,90629,Bioderma Sebium Gel Moussant (Rx) 100ml,1,No(s),899,5
498,90748,Bioderma Sebium Gel Moussant (Rx) 200ml,1,No(s),1749,3
499,104224,Bioderma Sebium Gel Moussant (Rx) 500ml,1,No(s),2399,3
500,90645,Bioderma Sebium Global (Rx) 30ml,1,No(s),1699,2
501,95634,Bioderma Sebium H2O Purifying Cleansing Micellaire Solution (R) 100ml,1,No(s),750,3
502,95633,Bioderma Sebium H2O Purifying Cleansing Micellaire Solution (R) 250ml,1,No(s),1350,3
503,90644,Bioderma Sebium Hydra (Rx) 40ml,1,No(s),1195,7
504,103057,Bioderma Sebium Moussant Actif Foaming Gel 200ml,1,No(s),1799,2
505,104225,Bioderma Sebium Pore Refiner (Rx) 30ml,1,No(s),1969,2
506,104221,Bioderma Sensibio Defensive Rich Active Soothing Cream (R)  40ml,1,No(s),899,2
507,90630,Bioderma Sensibio Forte (Rx) 40ml,1,No(s),1499,3
508,104220,Bioderma Sensibio Gel Moussant Cleansing Foaming Gel (R)  45ml,1,No(s),249,1
509,90626,Bioderma Sensibio Gel Moussant Cleansing Foaming Gel (R) 100ml,1,No(s),749,3
510,105772,Bioderma Sensibio Gel Moussant Cleansing Gel(R)  500ml,1,No(s),1699,1
511,90634,Bioderma Sensibio H2O Makeup Removing Micelle Solution (R) 100ml,1,No(s),449,6
512,90635,Bioderma Sensibio H2O Makeup Removing Micelle Solution (R) 250ml,1,No(s),899,5
513,91254,Bioderma Sensibio H2O Makeup Removing Micelle Solution (R) 500ml,1,No(s),1775,2
514,89997,Biomezole Cap 20mg 15s,15,15s,45.2,4.8033
515,89998,Biomezole D Cap 20mg/10mg 15s,15,15s,182.16,1
516,93571,Bioran Gel  30gm,1,No(s),97.97,2
517,110585,Bioran Pain Relief Gel  50gm,1,No(s),271.88,2
518,90000,Biospas Plus Tab 250mg/10mg 10s,10,10s,66.56,1
519,90005,Biospas Tab 20mg/325mg 10s,10,10s,66.56,1
520,101577,Biotin Forte 3 Way Action (Vogue) Tab  1x60,1,No(s),1067,2
521,19186,Biotique Almond Anti-Ageing Eye Cream  15gm,1,No(s),240,2
522,95652,Biotique Apricot Body Wash  200ml,1,No(s),220,2
523,15286,Biotique Bio Almond Oil Nourishing Body Soap 150gm,1,No(s),106.78,50
524,16319,Biotique Bio Basil & Parsley Revitalizing Body Soap 150gm,1,No(s),107,8
525,15178,Biotique Bio Coconut Brightening Instant Glow Cream 50gm,1,No(s),250,1
526,13378,Biotique Bio Fruit Brightening Face Pack 75gm,1,No(s),299,2
527,15287,Biotique Bio Himalyan Plum refreshing Body Soap 150gm,1,No(s),106.78,11
528,13380,Biotique Bio Honey Water Pore Tightening Toner With Himalayan Waters 120ml,1,No(s),260,1
529,15275,Biotique Bio Saffron  Youthful Anti Ageing Cream 50gm,1,No(s),399,2
530,13390,Biotique Bio Sandalwood + 50 SPF UVA/UVB Sunscreen 50gm,1,No(s),375,2
531,18674,Biotique Body Massage Oil Avocado 200ml,1,No(s),200,2
532,83226,Biotique Clove & Tulsi Tooth Paste Complete Care 140gm,1,No(s),177,3
533,100366,Biotique Green Apple Shine & Gloss Shampoo With Conditioner 180ml,1,No(s),215,2
534,100359,Biotique Green Apple Shine & Gloss Shampoo With Conditioner 190ml,1,No(s),200,2
535,95658,Biotique Herbacolor Natural Black 1N  110ml,1,No(s),375,2
536,100352,Biotique Honey Gel Soothe & Nourish Foaming Face Wash 150ml,1,No(s),240,2
537,100361,Biotique Morning Nectar Moisturizing Face Wash  150ml,1,No(s),275,1
538,100364,Biotique Morning Nectar Nourish & Hydrate Moisturizer 120ml,1,No(s),220,2
539,100365,Biotique Morning Nectar Nourish & Hydrate Moisturizer 190ml,1,No(s),425,2
540,79768,Biotique Ocean Kelp Anti Hair Fall Shampoo 340ml,1,No(s),355,2
541,100353,Biotique Papaya Deep Cleanse Face Wash  150ml,1,No(s),320,2
542,109076,Bisonext Tab 2.5mg 15s,15,15s,132.15,3
543,109683,Bixify Tab 5mg 10s,10,10s,206.25,1
544,90329,Bodyguard Herbal Mosquito Repellent Spray  100ml,1,No(s),150,1
545,98839,Bombay Shaving Company Charcoal Shaving Cream  78gm,1,No(s),84,2
546,103759,Bombay Shaving Company Charcoal Shaving Foam  425gm,1,No(s),299,2
547,100567,Bombay Shaving Company Company Charcoal Face Wash  50gm,1,No(s),119,2
548,100564,Bombay Shaving Company Company Charcoal Shaving Foam  50gm,1,No(s),95,2
549,98845,Bombay Shaving Company Company Coffee Face Wash  100gm,1,No(s),229,2
550,100563,Bombay Shaving Company Company Deodorant Black Vibe  150ml,1,No(s),355,2
551,100562,Bombay Shaving Company Company Deodorant Red Spice  150ml,1,No(s),355,2
552,98844,Bombay Shaving Company Disposable Razor For Women Swish Swipe Flex Pack of 3,1,No(s),250,2
553,99619,Bombay Shaving Company Foldable Precision Face Razor For Her  1s,1,No(s),99,2
554,104879,Bombay Shaving Company Power Play Eco Trimmer  1s,1,No(s),1000,2
555,104880,Bombay Shaving Company Sensi Smart 3 Razor  1s,1,No(s),149,2
556,104881,Bombay Shaving Company Sensi Smart3 Cartridges(Pack of 2)  1s,1,No(s),149,1
557,104877,Bombay Shaving Company Sensi Stud Razor Pack Of 1  1s,1,No(s),25,3
558,74435,Bon DK Cap 60000 IU 4s,4,4s,131.15,4
559,87112,Bon DK Shot Susp 60000IU/5ml 5ml,1,No(s),106.4,1
560,63689,Bon-k2 Tab  10s,10,10s,352.5,3
561,73627,Boneshine Cap 2000iu 1x60,1,No(s),389,1
562,73349,Bonshine 60K Cap  4s,4,4s,117.18,7
563,105481,Bontress Pro + Scalp Serum  60ml,1,No(s),1500,2
564,107355,Boomer Strawberry Krunch  25.6gm,1,No(s),45,7
565,458,Boric Acid Powder  20gm,1,No(s),26,2
566,8505,Boric Acid Powder  50gm,1,No(s),54,3
567,71027,Boroline Antiseptic Cream Ayurvedic 19gm,1,No(s),40,5
568,79551,Boroline SX Antiseptic Cream Ayurvedic 40gm,1,No(s),85,3
569,3347,Brahmi (Himalaya) Tab 250mg 60x1,1,No(s),240,6
570,102417,Brain Sharpner (Pure Ayurveda) Cap  1x60s,1,No(s),1499,4
571,10855,Brakke Tab  10s,10,10s,169.97,1
572,98350,Breath-EX Softgel Capsules 10s,10,10s,56,4
573,102272,Bresol Syrup  200ml,1,No(s),215,3
574,73669,Brilinta Tab 90mg 14s,14,14s,609.25,3
575,32136,Brimolol Eye Drops  5ml,1,No(s),477.19,3
576,98722,Bristaa Intense Cream  20gm,1,No(s),1123,1
577,87779,Bro Zedex Expectorant  100ml,1,No(s),76.88,4
578,110923,Bro Zedex LS Junior Syrup  60ml,1,No(s),82.03,2
579,89926,Broclear Tab 600mg/100mg 10s,10,10s,224.06,2
580,62442,Brozedex SF Expectorant  100ml,1,No(s),187.68,3
581,43699,Brufen Tab 200mg 15s,15,15s,11.34,3
582,107577,Brufen Tab 400mg 20s,20,20s,25.59,5
583,44436,Brufen Tab 600mg 15s,15,15s,39.73,2
584,111078,Brutaflam Gel  30gm,10,10s,136.12,1
585,90300005,BSN Syntha 6 Powder Chocolate 5 Lb,1,No(s),7399,5
586,106823,BTN Forte Tab 10mg 30s,30,30s,729.96,2
587,16739,Budamate  Transcaps  200mg 30s,30,30s,183.2,1
588,20354,Budamate  Transcaps  400mg 30s,30,30s,222.7,2
589,63330,Budamate 400 Transhaler  6mcg/400mcg 120MD,1,No(s),330,1
590,95898,Budamate Neb Respule 0.5mg/2ml 1s,1,No(s),41.25,7
591,96079,Budamate Neb Respules 1mg/2ml 1s,1,No(s),84.85,21
592,3763,Budecort 100 Inhaler  1s,1,No(s),300.3,1
593,494,Budecort Inhaler 200mcg 200MD,1,No(s),426.3,1
594,495,Budecort Respules 0.5mg 2ml,1,No(s),25.42,50
595,496,Budecort Respules 1mg 2ml,1,No(s),28.06,30
596,16573,Budecort Rotocaps 400mcg 30x1,1,No(s),205.09,1
597,5317,Budesal Repsules 0.5mg 2ml,1,No(s),54.79,25
598,6446,Budesal Respules 1mg 2ml,1,No(s),70.29,40
599,5551,Bupron SR Tab 150mg 10s,10,10s,176.25,3
600,56578,Bupron XL Tab 150mg 10s,10,10s,221,3
601,53973,Bupron XL Tab 300mg 10s,10,10s,339.38,3
602,90602,Burnheal Cream  15gm,1,No(s),92.95,3
603,77912,Buscogast Tab 10mg 10s,10,10s,45.78,2
604,8100,Buspin Tab 5mg 10s,10,10s,41.95,3
605,94717,Bvigor Tab 1500mcg 10s,10,10s,91.87,29
606,106169,BVL Bella Vita Blu Man Perfume  100ml,1,No(s),899,2
607,106166,BVL Bella Vita Deo Royale Evergreen  150ml,1,No(s),299,1
608,106164,BVL Bella Vita Deo Royale Gold Dust  150ml,1,No(s),299,1
609,106163,BVL Bella Vita Deo Royale Legend  150ml,1,No(s),299,2
610,106165,BVL Bella Vita Deo Royale Voyage  150ml,1,No(s),299,2
611,106168,BVL Bella Vita Oud Experiance  4x20ml,1,No(s),899,2
612,103602,BVL Blu Man Perfume  100ml,1,No(s),1099,3
613,100840,BVL Ceo Man Deodorant  150ml,1,No(s),249,2
614,102658,BVL CEO Man EDP City 100ml,1,No(s),599,2
615,104845,BVL Club Man Deo  150ml,1,No(s),249,2
616,102666,BVL Date Woman Edp City 100ml,1,No(s),599,2
617,109633,BVL Devil Perfume  100ml,1,No(s),899,2
618,102660,BVL Fresh Unisex EDT City 100ml,1,No(s),599,1
619,102669,BVL Gift Set Unisex Perfume City 4x20ml,1,No(s),649,2
620,102663,BVL Glam Woman Edp City 100ml,1,No(s),599,2
621,103601,BVL Goat Man Perfume  100ml,1,No(s),599,2
622,105672,BVL Gold Oud Perfume  100ml,1,No(s),899,2
623,109634,BVL Gourmet Collection Gift Set  3x20ml,1,No(s),649,2
624,102662,BVL Honey Oud Unisex Edp City 100ml,1,No(s),599,2
625,100830,BVL Impact Perfume  20ml,1,No(s),399,2
626,103600,BVL Klub Man Perfume  100ml,1,No(s),799,2
627,109635,BVL Mood Collection For Her  3x15ml,1,No(s),849,2
628,108547,BVL Mood Collection For Him  3x15ml,1,No(s),849,2
629,109636,BVL Night Fever Perfume  100ml,1,No(s),899,2
630,104846,BVL Ocean Perfume  100ml,1,No(s),899,2
631,108548,BVL Oud Experience Perfume  4x20ml,1,No(s),1099,2
632,102668,BVL Perfume Gift Set For Her City 4x20ml,1,No(s),649,2
633,102667,BVL Perfume Gift Set For Him City 4x20ml,1,No(s),649,2
634,100834,BVL Rose Perfume  20ml,1,No(s),399,2
635,102664,BVL Rose Woman Edp City 100ml,1,No(s),599,2
636,102665,BVL Senorita Woman Edp City 100ml,1,No(s),599,2
637,100843,BVL Skai Deodorant  150ml,1,No(s),249,1
638,102659,BVL Skai Man EDP City 100ml,1,No(s),599,2
639,100835,BVL Skai Perfume  20ml,1,No(s),349,2
640,108549,BVL Tiger Man Prfume  100ml,1,No(s),1799,2
641,109637,BVL Vanilla Gourmet Collection Perfume  100ml,1,No(s),799,2
642,102661,BVL White Oud Unisex EDP City 100ml,1,No(s),599,1
643,72119,Cabgolin Tab 0.25mg 4s,4,4s,252.19,2
644,7448,Cabgolin Tab 0.5mg 4s,4,4S,514.88,1
645,73584,Cal 123 Tab  15s,15,15s,198.75,1
646,95749,Calaptin SR Tab 120mg 15s,15,15s,87.15,1
647,79816,Calapure A Lotion  100ml,1,No(s),205.55,3
648,21734,Calcarea Phosphorica .6X Tab  20gm,1,No(s),200,1
649,100180,Calcigen D3 Softgel Cap 60000IU 4s,4,4s,131.49,1
650,74368,Calcigrand Forte Cap  10s,10,10s,231.56,2
651,43019,Calcimax Forte Plus Tab  30s,30,30s,293.44,1
652,94403,Calcimax K2 Plus Tab  15s,15,15s,430,8
653,60611,Calcimax P Syrup  200ml,1,No(s),175,2
654,60079,Calcimax Plus Susp  200ml,1,No(s),160.31,2
655,106778,Calciquick-D3 Shot Sugar free Oral Solution 60000IU 5ml,1,No(s),96.5,4
656,518,Calcirol Sachet   1 gm,1,No(s),36.3,43
657,91821,Calcitas D3 Cap 60000 IU 4s,4,4s,131.54,10
658,98702,Calcitas D3 Sachet 60000iu 1gm,1,No(s),36.3,19
659,100054,Calcium 3 Way Action (Vogue) Softgel Cap 1x60s,1,No(s),1067,1
660,103161,Calciwalk D3 Oral Solution 60000IU 5ml,1,No(s),159,79
661,68073,Caldikind Plus Cap  10s,10,10s,175.2,4
662,107449,Calgrow Forte Cap  15s,15,15s,485.63,2
663,83919,Calosoft AF Lotion  100ml,1,No(s),283,3
664,3382,Calpol Syrup 120mg/5ml 60ml,1,No(s),38.45,2
665,13367,Calpol Syrup 250mg 60ml,1,No(s),42.84,4
666,55373,Calpol Tab 500mg 15s,15,15s,14.26,2
667,73494,Calpol Tab 650mg 15s,15,15s,32.04,3
668,84956,Calshine P Oral Drops 800IU 30ml,1,No(s),200.58,4
669,76189,Calten D Tab 500mg/500IU 15s,15,15s,53.44,4
670,5112,Calutide Tab 50mg 10s,10,10s,462.52,2
671,111177,Calzowel K2-7 Cap  15s,15,15s,150,1
672,109290,CamPure  Cone 30Gm,1,No(s),99,2
673,104982,CamPure Camphor Cone Lavender  60gm,1,No(s),199,1
674,104980,CamPure Camphor Cone Original  60gm,1,No(s),199,1
675,104981,CamPure Camphor Cone Sandalwood  60gm,1,No(s),199,1
676,109557,CamPure Insta Cone Lavendr  30gm,1,No(s),120,1
677,109555,CamPure Insta Cone Original  30gm,1,No(s),120,3
678,93468,Candibiotic Plus Ear Drops  5ml,1,No(s),108.75,2
679,69701,Candid B Cream  20gm,1,No(s),178.13,5
680,86464,Candid B Lotion 1%/0.025% 30ml,1,No(s),215.63,1
681,33592,Candid CL Suppositories  3s,3,3s,163.13,2
682,87961,Candid Cream 1%w/v 30gm,1,No(s),96.08,2
683,90574,Candid Cream 1%w/v 50gm,1,No(s),160.13,6
684,98543,Candid Dusting Powder 1%w/w 120gm,1,No(s),163.13,4
685,90002,Candid Mouth Paint 1%w/v 25ml,1,No(s),184.69,2
686,98767,Candid Powder 1%w/v 60gm,1,No(s),97.5,2
687,90058,Candid Soap 1% 125gm,1,No(s),190.43,2
688,86834,Candid TV Suspension 1%/2.5% 75ml,1,No(s),362.82,1
689,4428,Candid V Gel  30gm,1,No(s),150,3
690,539,Candid V6 Tab  1x6,6,6s,63.07,2
691,86755,Candiderma Plus Cream  20gm,1,No(s),189.38,1
692,103646,Candiforce Cap 100mg 10s,10,10s,137.9,1
693,111035,Candiforce Dusting Powder Powder 1%w/w 60gm,1,No(s),85.31,1
694,89286,Canditral Cap 100mg 10s,10,10s,147.16,2
695,88994,Canditral Cap 200mg 10s,10,10s,328.13,2
696,95977,Canesten Cream 1%w/v 30gm,1,No(s),93.75,2
697,93627,Canesten S Cream  15gm,1,No(s),154.69,3
698,3481,Canesten V6 Tab  6s,6,6s,62.63,1
699,45014,Cansoft CL Pessery Tab  3s,3,3s,151.88,4
700,80155,Canthex Cap  10s,10,10s,307.5,1
701,73956,Carca Tab 3.125mg 15s,15,15s,70.55,3
702,110574,Carca Tab 3.125mg 20s,20,20s,94.06,6
703,74064,Carca Tab 6.25mg 15s,15,15s,91.41,3
704,74169,Cardace Meto Tab 2.5mg/25mg 10s,10,10s,229.49,2
705,70127,Cardace Protect Tab 5mg/10mg 10s,10,10s,331.3,3
706,93288,Cardace Tab 1.25mg 15s,15,15s,109.78,3
707,92919,Cardace Tab 10mg 15s,15,15s,462.8,3
708,92525,Cardace Tab 2.5mg 15s,15,15s,83.48,12
709,92496,Cardace Tab 5mg 15s,15,15s,128.83,14
710,98233,Cardace-H Tab 10mg/12.5mg 15s,15,15s,493.92,2
711,98202,Cardace-H Tab 2.5mg/12.5mg 15s,15,15s,277.2,4
712,98098,Cardace-H Tab 5mg/12.5mg 15s,15,15s,410.4,12
713,59745,Cardivas CR Cap 20mg 10s,10,10s,186.56,1
714,6251,Cardivas Tab 3.125mg 10s,10,10s,44.53,2
715,109453,Cardivas Tab 3.125mg 15s,15,15s,73.13,6
716,19479,Careprost Eye Drops  3ml,1,No(s),594.38,4
717,76320,Carex  Assorted Flavour Dotted 1x10,1,No(s),129,2
718,110850,Carex 003 Hyaluronic Lubricant Condoms  1x10s,1,No(s),499,3
719,90955,Carex Hammer Vibrating Ring  1s,1,No(s),599,2
720,76316,Carex Powershot Extra Time Dotted Condoms 1x10,1,No(s),149,2
721,90954,Carex Third Hand Vibrating Ring  1s,1,No(s),599,2
722,60539,Carnisure Inj 1gm/5ml 5ml,1,No(s),246.75,20
723,60399,Carnisure Tab 500mg 10s,10,10s,437.81,5
724,100000,Carry Bag   1s,1,No(s),10,4
725,53732,Cartigen Duo Tab 50mg/1500mg 10s,10,10s,345,2
726,94451,Cartigen Forte Plus Tab  10s,10,10s,470,7
727,97760,Cartigen Pro Tab  10s,10,10s,820,2
728,90615,Cartigen Tab 1500mg 15s,15,15s,318.75,1
729,93704,Castor NF Cream  15gm,1,No(s),92.81,2
730,5013,Castor Oil   100ml,1,No(s),111,4
731,5011,Castor Oil   200ml,1,No(s),197,2
732,3299,Caverta Tab 100mg 4s,4,4s,416.25,4
733,3093,Caverta Tab 25mg 4s,4,4s,187.5,2
734,569,Caverta Tab 50mg 4s,4,4s,225,6
735,93333,CC74 Tab  15s,15,15s,173.52,4
736,96137,CC8-K2 Tab  10s,10,10s,220,7
737,96005,CCM Tab  1x40,1,No(s),561.56,5
738,587,Cefadrox Tab 500mg 10s,10,10s,71.7,2
739,32607,Cefakind Tab 500mg 10s,10,10s,459.73,2
740,15362,Ceflox Eye/Ear Drops  10ml,1,No(s),53.63,3
741,25405,Ceflox-Dee Optic Eye/Ear Drops  10ml,1,No(s),64.9,4
742,91155,Ceftas 400 Tab  10s,10,10s,228.75,1
743,604,Ceftum Captab 250mg 4s,4,4s,206.34,4
744,108690,Ceftum Tab 500mg 10s,10,10s,549.41,11
745,110620,Celin Tab 500mg 15s,15,15s,24.73,4
746,58019,Celin Tab 500mg 25s,25,25s,41.21,6
747,21138,Cellcept Tab 500mg 10s,10,10s,773,5
748,90300295,Cellucor C4 Gen 4 C4 Prework Out Raspberry 30 Servings,1,No(s),3199,2
749,90300294,Cellucor C4 Gen 4 C4 Prework Out Watermelon 30 Servings,1,No(s),3199,1
750,97336,Center Fruit Soft Chews Pb  33gm,1,No(s),50,1
751,106566,Centrum Men Tab  30s,30,30s,440,1
752,105987,Centrum Men Tab  50s,50,50s,720,5
753,106949,Centrum Women Tab  50s,50,50s,720,1
754,93848,Cepodem Dry Suspension 100mg 30ml,1,No(s),204.38,2
755,626,Cepodem Tab 200mg 10s,10,10s,210.94,3
756,46298,Cepodem XP Tab 325mg 10s,10,10s,365.63,3
757,108014,CeraVe AM 50 SPF Facial Moisturizing Lotion For Normal To Dry Skin 52ml,1,No(s),1500,4
758,105088,CeraVe AM Facial Moisturizing Lotion For Normal To Dry Skin  52ml,1,No(s),1300,4
759,109648,CeraVe Blemish control Cleanser  236ml,1,No(s),1250,4
760,109647,CeraVe Blemish Control Gel  40ml,1,No(s),850,2
761,111498,CeraVe Creams Hydrating HA Water Gel  25ml,1,No(s),549,2
762,111499,CeraVe Creams Hydrating HA Water Gel  50ml,1,No(s),999,4
763,111496,CeraVe Face Wash Blemish Control Cleanser  88ml,1,No(s),599,3
764,111497,CeraVe Face Wash SA Smoothing Clenser  88ml,1,No(s),599,2
765,105093,CeraVe Foaming Cleanser For Normal To Oily Skin  236ml,1,No(s),1150,3
766,105094,CeraVe Foaming Cleanser For Normal To Oily Skin  473ml,1,No(s),1550,2
767,105092,CeraVe Foaming Cleanser For Normal To Oily Skin  88ml,1,No(s),559,2
768,105090,CeraVe Hydrating Cleanser For Normal To Dry Skin  236ml,1,No(s),799,3
769,105091,CeraVe Hydrating Cleanser For Normal To Dry Skin  473ml,1,No(s),999,2
770,105089,CeraVe Hydrating Cleanser For Normal To Dry Skin  88ml,1,No(s),359,2
771,105082,CeraVe Moisturizing Cream For Dry To Very Dry Skin  177ml,1,No(s),1200,4
772,105083,CeraVe Moisturizing Cream For Dry To Very Dry Skin  340gm,1,No(s),1500,4
773,105084,CeraVe Moisturizing Cream For Dry To Very Dry Skin  454gm,1,No(s),1800,4
